1	90
1	185
1	85
1	0
1	0
1	255
1	545
1	360
1	380
1	4070
1	265
1	170
1	270
1	175
1	270
1	175
1	170
1	175
1	270
1	90
1	370
1	85
1	180
1	475
1	280
1	475
1	380
1	270
1	185
1	280
2	380
2	85
2	0
2	0
2	185
2	475
2	370
2	270
2	190
2	4290
2	280
2	175
2	470
2	370
2	470
2	540
2	185
2	470
2	470
2	370
2	270
2	270
2	90
2	375
2	185
2	270
2	90
2	170
2	185
2	350
3	375
3	85
3	0
3	0
3	85
3	930
3	470
3	560
3	190
3	5205
3	560
3	370
3	575
3	370
3	375
3	560
3	3760
3	370
3	575
3	185
3	185
3	270
3	470
3	370
3	380
3	940
3	360
3	360
3	185
3	445
4	85
4	85
4	0
4	0
4	655
4	475
4	275
4	370
4	375
4	6970
4	380
4	570
4	470
4	470
4	85
4	275
4	4610
4	390
4	445
4	375
4	370
4	270
4	560
4	645
4	640
4	470
4	270
4	370
4	360
4	805
5	540
5	0
5	0
5	0
5	185
5	370
5	375
5	470
5	280
5	7060
5	480
5	375
5	275
5	370
5	375
5	275
5	7410
5	275
5	575
5	375
5	380
5	575
5	375
5	470
5	190
5	470
5	560
5	570
5	175
5	1275
6	270
6	275
6	0
6	0
6	485
6	90
6	560
6	380
6	270
6	7015
6	370
6	370
6	185
6	470
6	270
6	270
6	5510
6	475
6	570
6	270
6	270
6	170
6	285
6	580
6	270
6	370
6	270
6	745
6	270
6	830
7	270
7	85
7	0
7	0
7	570
7	550
7	175
7	270
7	470
7	7050
7	370
7	370
7	275
7	265
7	175
7	185
7	5705
7	185
7	570
7	360
7	175
7	370
7	560
7	270
7	275
7	1800
7	730
7	470
7	375
7	270
8	375
8	85
8	0
8	0
8	555
8	270
8	175
8	185
8	375
8	7310
8	275
8	175
8	370
8	270
8	270
8	380
8	7185
8	270
8	370
8	470
8	375
8	460
8	270
8	275
8	370
8	6650
8	270
8	375
8	180
8	645
9	270
9	175
9	0
9	0
9	0
9	270
9	470
9	90
9	360
9	7025
9	370
9	470
9	270
9	185
9	555
9	535
9	6445
9	90
9	3345
9	275
9	270
9	170
9	270
9	570
9	360
9	985
9	170
