1	90
1	90
1	560
1	265
1	370
1	85
1	270
1	270
1	85
1	275
1	175
1	4905
1	370
1	85
1	555
1	270
1	180
1	370
1	275
1	355
1	270
1	185
1	370
1	190
1	445
1	470
1	380
1	270
1	730
1	470
2	370
2	270
2	445
2	630
2	370
2	270
2	85
2	190
2	270
2	190
2	475
2	4945
2	575
2	175
2	180
2	660
2	90
2	445
2	355
2	175
2	190
2	270
2	380
2	185
2	445
2	470
2	275
2	460
2	275
2	185
3	270
3	470
3	385
3	370
3	280
3	740
3	275
3	475
3	270
3	370
3	375
3	3080
3	470
3	355
3	640
3	845
3	440
3	175
3	570
3	470
3	560
3	185
3	185
3	1560
3	190
3	375
3	370
3	455
3	185
3	1030
4	85
4	455
4	1395
4	370
4	370
4	265
4	270
4	375
4	640
4	185
4	720
4	4470
4	375
4	85
4	375
4	570
4	840
4	275
4	575
4	570
4	185
4	0
4	390
4	275
4	285
4	455
4	270
4	560
4	730
4	555
5	270
5	655
5	290
5	370
5	575
5	555
5	470
5	470
5	265
5	475
5	365
5	7310
5	360
5	360
5	655
5	185
5	370
5	370
5	560
5	470
5	585
5	85
5	745
5	370
5	270
5	275
5	285
5	370
5	370
5	930
6	270
6	185
6	370
6	470
6	190
6	665
6	470
6	470
6	185
6	180
6	360
6	5975
6	255
6	375
6	375
6	555
6	660
6	370
6	570
6	740
6	85
6	185
6	930
6	370
6	185
6	270
6	650
6	380
6	270
6	470
7	90
7	270
7	380
7	180
7	275
7	90
7	570
7	270
7	185
7	660
7	270
7	6575
7	85
7	360
7	575
7	260
7	545
7	370
7	465
7	3635
7	85
7	375
7	485
7	270
7	745
7	530
7	970
7	370
7	455
7	555
8	345
8	270
8	460
8	270
8	170
8	480
8	2485
8	270
8	370
8	555
8	85
8	6900
8	355
8	185
8	1155
8	1115
8	1685
8	645
8	755
8	5680
8	570
8	275
8	175
8	385
8	1525
8	270
8	470
8	570
8	185
8	555
9	375
9	370
9	180
9	375
9	375
9	370
9	1840
9	545
9	270
9	460
9	510
9	7595
9	170
9	85
9	460
9	525
9	740
